"b'Praying for the victims and their families, as well as the New Orleans &amp; Baton Rouge communities, after this weekend\xe2\x80\x99s tragic attacks.'",2
b'Today is #SmallBizSat--a great excuse to get out and #shopsmall and #dinesmall at your favorite local small businesses and restaurants. https://t.co/rB1tA8XW4C',2
"b'Small businesses sure are a big part of our economy, vital to growth in our communities. Show them your support &amp; #ShopSmall on #SmallBizSat https://t.co/WiiKPj4XVs'",2
"b'Friends, we have several critical elections in #Louisiana still. Early voting for the 12/10 election starts tomorrow. #LaSen #la04 #la03'",2
"b'As Americans, there is truly so much to be thankful for. Happy Thanksgiving from our family to yours. \xe2\x80\x93 The Vitters'",2
"b'Protecting American lives should always be our highest priority. With #SanctuaryCities, that is not the case https://t.co/cValREZM7N'",2
b'Thanks to all the folks giving back this holiday season by helping their neighbors in need. https://t.co/ELj8bSDz3h',2
"b'Devastating news out of Tennessee. Our prayers are w/ the families of the children lost, injured, &amp; their community https://t.co/qWVgJjKIVX'",2
b'Congratulations Darius Washington. Very impressive! https://t.co/bli3NSLPRA',2
"b'If you are a #SmallBiz owner, be prepared for #SmallBizSat and the beginning of the holiday shopping season. https://t.co/FvzyT59hin'",2
b'#SanctuaryCities are illegal and they endanger American lives. Our new leaders must put an end to this bad policy. https://t.co/cValRFhnwn',2
"b'As we approach Thanksgiving, I\'d urge Americans to consider adding a new tradition: ""Shopping Small"" on #SmallBusinessSaturday. https://t.co/cAsQiEhGQk'",2
"b'After 8 yrs of a failed liberal agenda, looking forward to new conservative ideas that hit the ground running. https://t.co/hHIsDn2BGb'",2
"b'#SanctuaryCities are dangerous, illegal, &amp; we need strong leadership to reverse the trend, keep our communities safe https://t.co/fL5ZyLT9rf'",2
b'Absolutely never an excuse to target our men &amp; women in blue who selflessly protect &amp; serve their fellow Americans. https://t.co/v0N8mCRfPv',2
b'Good luck to @RaginCajunsFB today as they take on @FootballUGA. #GeauxCajuns #Louisiana https://t.co/xmI9zjH6mT',2
b'Can\xe2\x80\x99t wait to watch @LSUfootball #draintheswamp against @GatorsFB #BayouBengals #GeauxTigers #AllForLSU',2
b'Congrats to Central Crude of Lake Charles on their #SmallBiz of the Week honors. My staff presented them with their award last week. https://t.co/5HpJUJXV8o',2
b'Glad to see that @Jrue_Holiday11 will be back on the court tonight for the @PelicansNBA. #FlockUp #BeatTheBlazers #Pelicans',2
"b""#FollowFriday: My friend &amp; colleague - Louisiana Sen @BillCassidy. He'll be continuing our work to bring commonsense Louisiana ideas to DC.""",2
"b""For years I've worked with @JeffSessions fighting to secure our borders, stop amnesty, enforce our immigration laws. He'll make a great AG.""",2
b'Do you think sanctuary cities should remain in the United States?',2
b'Thank you to our officers and first responders who selflessly protect and serve Louisianians. We are indebted to your service. https://t.co/crtumeMHL3',2
b'It\xe2\x80\x99s #SaintsGameday. Who Dat! #Saints50 #TNF #NOvsCAR https://t.co/fp5qGG21n1',2
b'The work in #LA04 has just begun. Proud to stand with @RepMikeJohnson in his bid to bring commonsense Louisiana ideas to Washington.',2
"b""Louisiana uses 100% of OCS revenues for coastal restoration. Working w/ @BillCassidy to increase La's share, provide more $ for conservation""",2
"b'Ending #sanctuarycities ensures safety of American families, having jurisdictions fully cooperate w/ immigration law https://t.co/M7zYALucs7'",2
"b'Withholding fed $ from #sanctuarycities puts clear, negative consequences for jurisdictions ignoring federal law. https://t.co/M7zYALucs7'",2
b'Great chat w/ @WMALDC this AM on ending #sanctuarycities. Optimistic that Pres. Trump will focus on it early next yr https://t.co/JvXWUx7lIT',2
"b"".@TeamGleason's inspiring work has laid a strong foundation giving a voice back to those who've become voiceless. (3/3) #NoWhiteFlags""",2
b'New bill would help patients diagnosed w/ diseases like #ALS have permanent access to speech generating devices. (2/3) #NoWhiteFlags',2
"b""My colleague @amyklobuchar &amp; I have intro'd new bipartisan bill to make Steve Gleason Act permanent, giving a voice to folks w/ #ALS. (1/3)""",2
b'#sanctuarycities are dangerous &amp; counter-productive to both law enforcement efforts &amp; reducing illegal immigration. https://t.co/hMb4dfVOAB',2
"b""I don\xe2\x80\x99t mind being \xe2\x80\x9canti-establishment before it was cool\xe2\x80\x9d as long as it\xe2\x80\x99s what's best for Louisianians. https://t.co/YhhtJK3Gob""",2
b'La is a growing hub for #innovation. #Entrepreneurs are poised for bright future. @City_Business has the story: https://t.co/lZNd4ElG2V',2
b'.@WMALDC thanks for having me. Always enjoy your program.',2
b'We need to send a loud &amp; clear message to any #sanctuarycities that their dangerous policies are not acceptable. https://t.co/ZXW7aesbFQ',2
"b'Absolutely no reason any US city should be allowed to ignore immigration laws, provide a safe harbor for illegals. https://t.co/ZXW7aesbFQ'",2
"b'Cities should be working with federal officials to ensure the safety of American lives, not against them (@latimes) https://t.co/cEE2l6ZPoR'",2
"b""I've fought to end #SanctuaryCities 4 yrs. No more excuses from electeds &amp; cities indulging in this illegal practice https://t.co/cEE2l6ZPoR""",2
"b'#SanctuaryCities are illegal, dangerous. Obvious 1st step: Withhold fed funding for cities ignoring immigration law https://t.co/cEE2l6Ie0h'",2
"b'Great stories from two Louisiana veterans. Thank you for your service Edward Fortmayer, Jim Tompson, &amp; all La. vets. https://t.co/n3w6lmiLHc'",2
b'FEMA extends sheltering program for #LAflood victims to Dec. 18.  https://t.co/oaJqXHabuR',2
"b""Today's the last day to register with FEMA if you were impacted by #LAflood. You can apply at https://t.co/RuBEmEZcKy or 1-800-621-3362.""",2
b'Congratulations to my brother Jeff on his official investiture as Ole Miss Chancellor. Very proud. @UMchancellor https://t.co/9QZ2VaiChm',2
"b'On this #VeteransDay, I encourage everyone to be thankful and respectful to those who have bravely served our country. #USA'",2
"b'Wendy, the kids and I would like to send a very warmhearted and appreciative thank you to our Veterans. #VeteransDay'",2
b'Congratulations to @realDonaldTrump on his impressive win to become our next President. #MAGA \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/hrNjdIzdFB',2
"b'Yesterday, the @GOP was able to hold the Senate &amp; the House. Great time to show the country what we\xe2\x80\x99re capable of. #Election2016'",2
b'Congratulations to my Senate and House colleagues on retaining the majority. #GOP #Election2016',2
"b'Unlike his opponent, @JohnKennedyLA will support @realDonaldTrump in advancing conservative Louisiana values. #lasen'",2
"b""I'm strongly supporting @JohnKennedyLA to succeed me in the Senate. He'll be a strong, independent fighter for Louisiana. #lasen""",2
"b""There's still time to make your voice heard. Polls close at 8pm. This is an important election. Make sure to get out and #GeauxVote! https://t.co/82RCzfRumf""",2
b'ICYMI: iPay-For-Play: Apple VP Pledges To Play \xe2\x80\x98Public Role\xe2\x80\x99 In Exchange For HRC\xe2\x80\x99s \xe2\x80\x98Nuanced Encryption Stance\xe2\x80\x99 https://t.co/XgHWSy1fdW',2
b'ICYMI: Hillary In Goldman Sachs Speech: People Who Oppose Immigration Are \xe2\x80\x98Un-American\xe2\x80\x99 @DailyCaller https://t.co/bjKoYsUrfa',2
"b'""WikiLeaks Reveals Clinton Critics Were Right All Along: Clinton\'s private server was a serious concern among staff"" https://t.co/yUtLYieWDu'",2
b'ICYMI: Podesta Suggested Coordinating With State Dept. To \xe2\x80\x98Hold\xe2\x80\x99 Hillary\xe2\x80\x99s Emails With Obama @DailyCaller https://t.co/bfNhFCzJVf',2
"b'ICYMI: WIKILEAKS: Bill Clinton Receives \xe2\x80\x98Expensive Gifts,\xe2\x80\x99 Is Personally Paid By Clinton Foundation Sponsors https://t.co/qiqzjPpru1'",2
"b'ICYMI: Clinton Foundation Memo Shows Meetings With Bill Clinton Cost $100,000 @DailyCaller https://t.co/lRMQ7SVQDe'",2
b'ICYMI: Clinton Aide\xe2\x80\x99s For-Profit Firm Illegally Raised $150 Million for Clinton Charity @DailyCaller https://t.co/wdBtP589oh',2
b'ICYMI: Clinton Campaign And Harry Reid Worked With @nytimes To Smear State Dept. Watchdog @DailyCaller https://t.co/70BPqQzVfy',2
b'ICYMI: WIKILEAKS: Hillary Got $12 Million for Clinton Charity As Quid Pro Quo For Morocco Meeting @DailyCaller https://t.co/Y1TfkadQOa',2
b'ICYMI: Clinton Campaign Took Money From Agents For Foreign Interests @DailyCaller https://t.co/Dx7JA6bOwi',2
"b'.@realDonaldTrump - It wld be utterly reckless to launch a military attack on #Syria, risk the lives of American troops in the region, kill innocents, draw the US into a wider war with Russia &amp; Iran AND... give terrorists who hate America a permanent stronghold in the Middle East'",1
"b""Thank you all for your support!!\n\nIf you like what you've heard from our campaign, please take a moment to chip in \xf0\x9f\x91\x89 https://t.co/znIelXQqxa!\n\nWe're running a grassroots, people-powered campaign to bring #PowerToWeThePeople in #Ohio. Election is May 8 \xe2\x80\x93 help us spread the word! https://t.co/cuXjrLyHh0""",1
b'Dangerous confrontation with Russia over Syria. \n\nOnly Congress has the constitutional authority to take us to war. \n\nCongress must stop this insanity. \n\nPresident risks impeachment. \n\nWe risk the destruction of our country. \n\n#NoWorldWar3!',1
"b""I'm honored to have earned the endorsement from the Transport Workers Union of America! Strong unions mean strong jobs, strong communities and a strong economy. Our working families are the driving force of our state, and it's time we put them first!\n\n#UnionStrong #1u https://t.co/8ujFQpLLvK""",1
"b'@karen_d_schmidt Thank you, Karen! #CleanWater is so, so vital to the future of our families, our neighborhoods and our economy. Corporate polluters have far too much influence over our state legislature, but together, Ohioans are stronger than any lobbyist or special interest group!'",1
"b'Thank you, Jesse! I appreciate you taking the time to do research and make an informed decision, and I hope all Ohio voters are able to do the same!\n\n#OHGov #OHVotes #Election2018 https://t.co/pNtuGvFGyg'",1
"b""#PowerToWeThePeople means putting our communities and neighborhoods first. Thank you to the #Columbus InterMinisterial Alliance for hosting us this morning! \n\n\xe2\x80\x9cIt's not about serving the wealthy and well-connected interest groups. It's about putting our people over their profit.\xe2\x80\x9d https://t.co/v5Rti1FU5k""",1
"b'@20thesis15 Thank you, thank you, thank you! #PowerToWeThePeople'",1
"b'""In my vision, Ohio will have led the way for #MedicareForAll. For a statewide ban on assault weapons. For $15 an hour, good jobs and secure benefits for all Ohioans. For two-year free college, universal pre-K, clean air and water and real economic opportunity for all."" https://t.co/hyLwEORLBj'",1
"b""Thank you to all who watched tonight, and to all those continuing the conversation!\n\nI'm running for #OHGov because I know there's a new Ohio waiting to be born \xe2\x80\x93 and I want us to envision a future where we the people lead the way.\n\nJoin us: https://t.co/zcvFa6Wh7w! #Election2018 https://t.co/wnGseKOAKn""",1
"b'""We can incentivize businesses by making Ohio a stronger, healthier, happier place to live. Banning fracking to clean up our lakes and rivers. Creating a #MedicareForAll system that covers all of us. Paying workers $15/hr to give regular people real economic opportunity."" #OHGov'",1
"b'""How are we going to fund it? With the rainy day fund. Because let me tell you something \xe2\x80\x93 it\'s raining concrete in #HamiltonCounty."" #OHGov #Election2018'",1
"b'On Brent Spence Bridge:\n\n""#HamiltonCounty taxpayers are being cheated. As soon as I enter office, I pledge to invest in the much-needed rebuild, and put thousands of Hamilton Co. residents back to work. We need good jobs in Ohio, and we need them now."" #OHGov #Election2018'",1
"b""Here's why young folks are going to vote in drove this year:\n\nPeople are sick of politicians that refuse to stand up for our safety. @RichCordray has an 'A' from the #NRA. @JoeSchiavoni has a 'B.'\n\nI'm the only candidate with an 'F' from the #NRA. And I'm taking a stand. #OHGov""",1
"b""In my 16 years in Congress, I led the way for peace. I fought against putting our country to war, decisions that hurt our environment &amp; policies that devastated workers' rights. \n\nI am for peace and progress, and I always have been. Now, it's Ohio's turn for peace and progress.""",1
"b'On reaching across Party lines:\n\n""We need to talk to one another to lift up our needs. Take infrastructure \xe2\x80\x93 we need a stronger plan for Ohio. We need to #RebuildOhio, repair our roads &amp; bridges and put working families back to work. We need to work together to create good jobs.""'",1
"b'""The health and wellness of our kids needs to be a priority in this race. We need to cut the waste, the abuse and corruption in the State Capitol and invest in improving the quality of life for our children. \n\nThe money is there. We need to be willing to do what\'s right."" #OHGov'",1
"b'On the opioid epidemic:\n\n""We need to treat people, not put them in prison. I intend to lead boldly with a #MedicareForAll healthcare system in Ohio. Our residents are suffering, and they need help. We need to act urgently with multi-disciplinary, compassionate approach."" #OHGov'",1
"b'""Ohioans have a right to safe communities. We shouldn\'t have to worry about our kids\' safety when we drop them off at school. I intend to break the #NRA\'s corruption &amp; their stronghold over Ohio lawmakers, &amp; I\'m the only candidate on this stage who\'s willing to do that."" #OHGov'",1
"b""The moderator asked @RichCordray if he supported our campaign's movement to #BanAssaultWeapons in Ohio. \n\nIt was a yes or no question, and he talked in circles. \n\n#BanAssaultWeaponsNow #VoteForOurLives #OHGov""",1
"b'""#MedicareForAll. \n\nClean water for all. \n\nFreedom from the #NRA\'s influence. \n\nA $15 minimum wage. \n\nReal economic opportunity for working families. \n\nThese are the things Ohio needs and deserves, and we can build them by breaking the cycle of corruption."" #OHGov #Election2018'",1
"b'Thanks to all our supporters who turned out tonight, and to those hosting #DebateWatch parties across the state! \n\nOur social media team will be tweeting live updates as soon as the debate starts \xe2\x80\x93 follow along here or at https://t.co/mGu0tOmiVo! \n\n#OHGov #Election2018 #OHVotes https://t.co/5qrJid3h2y'",1
"b'Fair and open debates are a cornerstone of our democracy. Tonight, we want you to join in the conversation right from home! \n\nWatch live tonight, 7 p.m. \xf0\x9f\x91\x89 https://t.co/mGu0tOmiVo\n\nOur team be livetweeting tonight, so stay tuned for updates! #OHGov #OHVotes https://t.co/9L7qk6SDsY'",1
"b""I'm honored to have your endorsement, @OurRevolution! \n\nTo all the Ohioans striving to transform the status quo \xe2\x80\x93  this is YOUR time to be heard. Find your early voting location here! https://t.co/BpIBPIqNpg\n\n#OHGov #OHVotes #GoVote https://t.co/lwhdi6ritZ""",1
"b""Today we hold a mirror up to society and say: 'Do better.'\n\n#EqualPayDay is a day that shouldn't have to exist. Paying women fairly should never have been a radical idea. It's 2018, and time to start moving forward. \xf0\x9f\x92\xb5\xe2\x9c\x85\n\n#CloseTheGap #EqualPayForEqualWork #EqualPayDay2018 https://t.co/ZL6KVhfUga""",1
"b'Ohio, today is the FIRST DAY of #EarlyVote for our May 8 primary!  \n\nYour voice matters. Your vote counts. Spread the word and skip the line!\n\nFind your polling place here: https://t.co/BpIBPIqNpg\n\n#GoVote #OHGov #OHVotes https://t.co/PFkFY7vZCP'",1
"b'I\'ve been seeing a lot of #5WordAdviceForTeens posts on Twitter. My favorite:\n\n""18 by November? Get registered.""\n\nOhioans, today is the LAST DAY to register to vote on May 8. Your vote is your voice, and your voice matters. Register here!  \xe2\x80\x93&gt; https://t.co/irEVRsv3Hz #OHGov https://t.co/9vIMp4LOBT'",1
"b""Our families' health is far more important than campaign contributions from big oil and gas lobbyists. \n\nCorporate interests call that 'radical.' We call it basic human decency \xe2\x80\x93 and we're mobilizing to make it the new standard. #CleanWaterNow \n\nhttps://t.co/43P6npeVys""",1
"b""@HolyCow18613 @grouchd Hi! That's a feature, not a bug.""",1
"b""When our right to #CleanWater is under attack, what do we do?\n\nWe rise up. We speak out. And we fight back.\n\nWe're mobilizing to defend our right to clean water from the special interests of corporate polluters. Join us: https://t.co/zcvFa6Wh7w #WaterIsLife https://t.co/DBVY7osWuN""",1
"b""Access to clean, safe drinking water is a basic human right. But in Brookfield, that right is under attack.\n\nThese Ohioans are fighting for their right to clean water, &amp; I stand proudly with them. Together, we're mobilizing to ban corporate polluters from Ohio \xe2\x80\x93 and we WILL win! https://t.co/AMGLRWCEmO""",1
"b'HAPPENING NOW: ""When corporate polluters are in lockstep with lawmakers, public health goes out the window.\n\nClean water is vital to our quality of life, and to the future of our families. It\'s time our government took a stand to protect it.""\n\nWatch here: https://t.co/c1kKiSbqeJ'",1
b'@HolyCow18613 https://t.co/zcvFa6Wh7w! Thanks for reaching out!',1
"b""Today, I'm joining the Brookfield residents mobilizing to protect their water, their safety &amp; their future. Tune in live!\n\nWHEN: 2:30 p.m. EST\n\nWHERE: Brookfield Village Green, 379 OH Rt 7, Brookfield Twnshp 44403\n\nWATCH LIVE: https://t.co/8LOVskZqDA\n\nhttps://t.co/Bj7pK6cOYN""",1
"b'""I\'ve been an underdog in every race I\'ve ever been in.\n\nSome say it like it\'s a dirty word. But I\'m proud to represent Ohio\'s underdogs  \xe2\x80\x93 the everyday people striving for good jobs, better wages, affordable healthcare, and safe neighborhoods.""\n\nICYMI: https://t.co/sT8bLwq3ZK'",1
b'Official. https://t.co/gQHPKI3NTe',1
"b""Thanks, Daniel!\n\nWant to help us 'pass it along'? Join our team of grassroots volunteers spreading the word on social media! \xe2\x80\x93&gt; https://t.co/zcvFa6Wh7w \n\n#SpreadTheWord #BlueWave2018 #PowerToWeThePeople #OHGov https://t.co/ZQVAdOdKZZ""",1
"b'@SarcasmStardust @TaraLSamples Thank you, @SarcasmStardust, and thank you to everyone who retweeted!! Sending you appreciation from the campaign trail! #PowerToWeThePeople'",1
"b""@jasonrvazquez10 @RonPlacone Thanks for your support, @jasonrvazquez! Those three hashtags are three of the most critical issues in my campaign. I won't let you down \xe2\x80\x93 and I hope to hear from you and other students about how I can help uplift your voices once in office!""",1
"b'@dmbryant22 @TYTNetwork @jimmy_dore Thanks so much for your support, @dmbryant22! Sending my appreciation from Ohio!'",1
"b""@Goldinhart @trekkerteach12 I'd like to find time to set something up in Ashtabula County, @Goldinhart! If you wouldn't mind sending me a message with your contact information, I would love to have our campaign staff connect with you.""",1
"b'@GwynsViews Humbled by these words, @Gwyn! Thank you so much for your support!'",1
"b""@Mr_Jay_Couture I agree, Jay \xe2\x80\x93 Ohio needs to do better when it comes to helping support those with chronic pain and chronic illness. Alternative medicine has helped so many of my friends and loved ones. And you're right, 'compassionate and effective' are key words here.""",1
"b'Thanks to @MomsDemand for such a powerful #Akron Membership Meeting! \n\nJust wrapping up hearing from moms and teachers speak about their vision of a safer future for our kids. When moms are this mobilized, we know change is on its way!\n\n#VoteForOurLives #Enough #NeverAgain https://t.co/TuyIvyirwA'",1
"b""@ComeToNightVale We have a number of these up on our site at https://t.co/enDKLVBd0T. Please let me know if there are things you think would help make Ohio more trans-friendly that you'd like us to include!""",1
"b""@ComeToNightVale You're absolutely right, @ComeToNightVale \xe2\x80\x93 the de-humanizing and discrimination against trans folks in Ohio is abhorrent. Tara and I commit to protecting and supporting our transgender, intersex and gender nonconforming Ohioans with  policy measures that will lift up our state.""",1
"b'@modmom19 Absolutely, Dorri \xe2\x80\x93 I plan to work with the Ohio Department of Health to develop and implement a process that allows transgender Ohioans to change their birth certificate to reflect their gender identity. Selective equality is not equality!'",1
"b""In a time when ignorance, hate &amp; prejudice run rampant nationwide, we need to prioritize policies that bring us together \xe2\x80\x93 not drive us apart. \n\nTara &amp; I are committed to protecting and supporting Ohio's LGBTQ+ community. Read our full platform at https://t.co/zADzEhVkEc! #OHGov https://t.co/4ladAOSOSu""",1
"b'It\xe2\x80\x99s past time we joined every other major industrialized country in providing universal healthcare to all. \n\nOhio has massive political leverage. Bringing #MedicareForAll to Ohio would help kickstart a nationwide movement to give ALL Americans coverage, regardless of income. https://t.co/DYw1Pon549'",1
"b'This a landmark victory in support of public safety in our schools, churches, and in all public places where people rightly expect to be safe and secure. If five states can pass an assault weapons ban, so can Ohio! #OHGov #BanAssaultWeapons https://t.co/zAkM5SFJHG'",1
"b'Just finished up another day of traveling across the state, meeting folks in their neighborhoods &amp; talking about issues that matter to OH working families.\n\nFrom Cle \xf0\x9f\x9a\x97 Akron \xf0\x9f\x9a\x97 Dayton Peace Museum (pictured!) \xf0\x9f\x9a\x97 Cbus to meet w. Somali community leaders. Grateful for the day! https://t.co/23eMjzKc1T'",1
"b'@socialiststeve6 @RonPlacone Thank you for listening, Steven \xe2\x80\x93 very glad to hear you were tuning in!'",1
"b'If \xe2\x80\x9cas goes Ohio, so goes the nation\xe2\x80\x9d is true, there\xe2\x80\x99s one thing I know for certain. Ohio can lead a nationwide movement to put people &gt; profit. We can take on the massive economic &amp; political power of the billionaire class.  And we can kickstart it all right here from home.'",1
"b'To provide universal healthcare, jobs and good benefits for all, and high-quality public education, no matter the zip code? To fill our job centers and classrooms instead of our jail cells? To protect our natural resources and provide clean, safe drinking water to all?'",1
"b'""As goes Ohio, so goes the nation"" is a phrase we\'ve all heard at one point or another. But what if it were to refer to more than our electoral influence? \n\nWhat if it referred to our ability to create a progressive economic agenda that works for the many, not the few?'",1
"b""@DanielleRaina @davematthewsbnd @AgoraCLE @TOWNHALLOHC We'll miss you, @DanielleRaina! Big thanks for your support! Our website and social media pages are updated daily with our campaign and social events, so hopefully we'll be able to see you soon!""",1
"b'@bethlevypet @TVTye @wkyc Absolutely, @bethlevypet \xe2\x80\x93 our public schools and teachers are underfunded. Our educators work so hard to help our kids have brighter futures, and none of us would be where we are without them. We need to make sure they have the resources they need!'",1
"b""@mind_is_moving Thanks, @Libertea2012! I'll be sure to pass it along to our digital team! Most of them are volunteers, and it's wonderful when people reach out and give them a thumbs up. Many thanks!""",1
"b""@bethlevypet @TVTye @wkyc I'm glad you're able o join us, @bethlevypet! See you soon!""",1
b'@SenatorMeow @DouglasDiLillo @davematthewsbnd @AgoraCLE @TOWNHALLOHC Tickets are still available \xe2\x80\x93 just keep refreshing the page! https://t.co/LpEBykESMM #PowerToWeThePeople',1
"b""Wow, your excitement is contagious! Skip the line next weekend \xe2\x80\x93 we just made tickets for Dave Matthews' live #Cleveland performance available online! https://t.co/LpEBykESMM #PowerToWeThePeople https://t.co/u0fp7xMnf5""",1
"b""@ExArmyArtTchr @davematthewsbnd I'm excited, too! Hope to see you there, @ExArmyArtTchr! #PowerToWeThePeople""",1
"b""You know who else benefits when we #RaiseTheWage? Our kids! 1 in 5 Ohio kids are living in poverty. A steady paycheck for parents &amp; guardians is by no means a catch-all, but it's certainly a collective step forward. One of the many reasons I #FightFor15! \n\nhttps://t.co/P473Vo9sk1""",1
"b""Join me live with WKYC's chief political correspondent, @TomBeres! \n\nWatch here: https://t.co/QGvGBlwNT3""",1
"b""Friends, I'm excited to welcome my good friend Dave Matthews to Cleveland for a very special performance!\n\nDave will be performing at the Agora Theatre (5000 Euclid Ave, Cleveland, OH) on Friday, April 20 at 8 p.m.\n\nTickets released at noon EST today at https://t.co/dpWHF9X6mS! https://t.co/u9RPcZiyQI""",1
"b'One of the many reasons to legalize adult use in Ohio. Compassionate pain relief will help our friends &amp; neighbors further their pathways in life. We must commit to restoring communities with renewed energy, &amp; come together to uplift sustainable solutions. https://t.co/M6iIc2W1nc'",1
b'Wow \xe2\x80\x93 our grassroots volunteers are absolutely incredible! Thanks @J_A_Abrams for all your hard work! https://t.co/QKsOobJVVb',1
"b'""I admire all of you willing to stand up, speak out and challenge special interests. There\'s life and vitality in this community, and that gives me hope for this entire entire state. Together, we can take a real stand for public interest, public ownership and public good!"" #OHGov'",1
"b'""Whether it\'s water, electricity or other public services \xe2\x80\x93 the system should belong to the workers. Privatizers have little interest in workers\' rights. \n\nOur unions keep us strong. We must support them &amp; protect them from the special interests bent on staging takeovers."" #OHGov'",1
"b'""My concern lies with the Toledoans that would be forced to shoulder the burden. I know from experience that far too often, low-income folks are forced to choose between paying utility bills and feeding their families. We need to do better by our working families."" #OHGov'",1
"b'""This agreement will force Toledoans to pay for an outside takeover of their water system. If you spent $20k to fix your car, would you sell it for $5k? We need to be opening doorways to economic opportunities for our working families, not closing them."" #OHGov #Toledo419'",1
"b'""This is about giving the people control over their future. Water is the future, and when we give it up to privatizers, we lose that control. Water is to Ohio what oil is to Texas. It can \xe2\x80\x93 and should \xe2\x80\x93 belong to the people, not the corporations."" #OHGov #Toledo419'",1
"b'""This country was founded on taxation with \xe2\x80\x93 and only with \xe2\x80\x93 representation. Toledoans deserves more representation in this water agreement. But the Toledo Water Authority wants to replace elected representatives with anonymous, appointed officials? That\'s not representation.""'",1
"b'""If the people of Toledo, in their wisdom, decide they want to seek privatization, then at the very least, they deserve open-door transparency. The people of Toledo deserve to know where their taxpayer dollars are going."" #OHGov #Toledo419'",1
"b'""The banks wanted to shift the burden onto taxpayers. Privatization would have driven up rates, and it would have closed doors to economic opportunity. Today, the same thing is happening in Toledo. We have to ask ourselves \xe2\x80\x93 what\'s the impact of privatization?"" #OHGov #Toledo419'",1
"b'""When the banks tried to make me privatize Cleveland\'s electric system, I thought of my family. I know how important it is to be able to pay utility bills. The banks blackmailed the city of Cleveland, but I took a stand for my family, and for all Cle. working families."" #OHGov'",1
"b'""I remember one apartment we lived in. My parents would sit at the kitchen table counting pennies. As a child, I\'d fall asleep listening to the pennies drop. They were just trying to make ends meet."" #OHGov #Toledo419'",1
"b'""I want to share with you why it was so important for me to take up the fight against Muny Light in Cleveland.\n\nMy family was an inner-city family. I grew up the oldest of 7. We never owned a home. We struggled to pay rent."" #OHGov #Toledo419'",1
"b'Now onto Dennis:\n\n""I\'m running to make sure the government responds to people. I honor those who serve and have served their communities\xe2\x80\x93 lawmakers, labor leaders, faith leaders, activists. Today, I\'m speaking before the people that make up the heart and soul of this community!""'",1
"b'""Taking a stand against billionaires isn\'t easy, &amp; it comes with a price. Dennis was willing to pay that price. He sacrificed his career for the people of Cleveland, but he didn\'t stay down. He saved Clevelanders millions of $ over the years, and his service is legendary."" #OHGov'",1
"b'""He had the courage &amp; fortitude to stand with everyday people, and it paid off hugely. Now, he\'s bringing the same fight against corporate take-overs to Toledo. Here at home, our public water system is at risk of takeover. But Dennis stands with us!"" #Toledo419 #OHGov'",1
"b'""I remember when the private sector tried to bully Cleveland into privatizing the public electrical system. Dennis led the fight to keep our public services public. He took a stand for everyday people, and he won the fight!"" #Toledo419 #OHGov'",1
"b'""I was a student in NE Ohio when Dennis Kucinich was Mayor of Cleveland. I was a political science major, and I was taken aback at his energy, passion and commitment to the citizens of Cleveland. He was a champion of that city \xe2\x80\x93 especially of the East Side!"" #Toledo419 #OHGov'",1
"b""We'll go live from Toledo's Mt. Nebo Baptist Church at 2 p.m.! \n\nWhere to watch: \xf0\x9f\x91\x89 https://t.co/9RjoCt0Xhz \n\nOr follow along on Twitter as we livetweet the event!\n\n#OHGov #PowerToWeThePeople #VoteForOurLives https://t.co/H9mGfkxxWY""",1
"b'LIVE @ 2 PM - Excited to join former Toledo mayor @OfficialCarty Finkbeiner, @naacptoledo Pres. Ray Wood, and faith &amp; community leaders at Mt. Nebo Baptist later today!\n\nTune in @ 2 p.m. as we discuss issues affecting the greater Toledo community:\n\nhttps://t.co/oMrFGlmhOU #OHGov'",1
"b""Ohio families who have lost loved ones to addiction deserve solutions, not excuses. A #MedicareForAll program in OH will help treat substance abuse &amp; provide much-needed mental health services. We need care that's comprehensive, preventative &amp; restorative. https://t.co/C3YIqdyozg""",1
"b""The movement to end status quo politics is gaining ground nationwide.\n\nOne by one, grassroots candidates are beating out establishment frontrunners. Together, we're replacing tired Party politics with agendas made for the many, not the few. Ohio is next! https://t.co/ND93BKeDsy""",1
"b'Thank you to @MomsDemand for your advocacy, compassion &amp; leadership! Moms never stop fighting, and neither will I. Together, the people of Ohio can protect our kids and teachers from the dangers of assault weapons. Join our movement at https://t.co/3AtiYIEyei! #BanAssaultWeapons https://t.co/O6wc0aaStc'",1
"b""Time and time again, @RichCordray is on the wrong side of history on this issue. It's extremely disheartening to watch a Dem. lawmaker repeatedly value weapons of war over our kids safety. Our kids, teachers &amp; parents want to #BanAssaultWeapons, &amp; I am proud to stand with them! https://t.co/10ehSb0uQA""",1
"b""Every $ we spend on warehousing low-level offenders is $ we can invest in education, healthcare, jobs &amp; much-needed public services. It's time we focus on lifting each other up, not putting each other behind bars. #JobsNotJails = #PowerToWeThePeople! https://t.co/cQ8WP6QXKb""",1
"b'I pledge to end the for-profit prisons, the #PrisonIndustrialComplex and instead, a Kucinich Administration will provide #TreatmentNotJails -compassionate, effective healthcare. Our society, our families, our state &amp; our economy will be better for it! #PowerToWeThePeople #OHGov https://t.co/lhOZv8kpO0'",1
